zcta5ce20,county_name,cbsa_name
30457,Montgomery,"Vidalia, GA"
30474,Montgomery,"Vidalia, GA"
30412,Montgomery,"Vidalia, GA"
66109,Wyandotte,"Kansas City, MO-KS"
66112,Wyandotte,"Kansas City, MO-KS"
66160,Wyandotte,"Kansas City, MO-KS"
66115,Wyandotte,"Kansas City, MO-KS"
66104,Wyandotte,"Kansas City, MO-KS"
66118,Wyandotte,"Kansas City, MO-KS"
66103,Wyandotte,"Kansas City, MO-KS"
66106,Wyandotte,"Kansas City, MO-KS"
66111,Wyandotte,"Kansas City, MO-KS"
66012,Wyandotte,"Kansas City, MO-KS"
66216,Wyandotte,"Kansas City, MO-KS"
66101,Wyandotte,"Kansas City, MO-KS"
66102,Wyandotte,"Kansas City, MO-KS"
66105,Wyandotte,"Kansas City, MO-KS"
40511,Scott,"Lexington-Fayette, KY"
41010,Scott,"Lexington-Fayette, KY"
40379,Scott,"Lexington-Fayette, KY"
40383,Scott,"Lexington-Fayette, KY"
40370,Scott,"Lexington-Fayette, KY"
40347,Scott,"Lexington-Fayette, KY"
40324,Scott,"Lexington-Fayette, KY"
78663,Hays,"Austin-Round Rock-San Marcos, TX"
78739,Hays,"Austin-Round Rock-San Marcos, TX"
78623,Hays,"Austin-Round Rock-San Marcos, TX"
78130,Hays,"Austin-Round Rock-San Marcos, TX"
78610,Hays,"Austin-Round Rock-San Marcos, TX"
78620,Hays,"Austin-Round Rock-San Marcos, TX"
78640,Hays,"Austin-Round Rock-San Marcos, TX"
78676,Hays,"Austin-Round Rock-San Marcos, TX"
78619,Hays,"Austin-Round Rock-San Marcos, TX"
78656,Hays,"Austin-Round Rock-San Marcos, TX"
78737,Hays,"Austin-Round Rock-San Marcos, TX"
78736,Hays,"Austin-Round Rock-San Marcos, TX"
78666,Hays,"Austin-Round Rock-San Marcos, TX"
78652,Hays,"Austin-Round Rock-San Marcos, TX"
30623,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
30055,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
30663,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
30025,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
30650,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
30641,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
30621,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
30625,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
30056,Morgan,"Atlanta-Sandy Springs-Roswell, GA"
40065,Shelby,"Louisville/Jefferson County, KY-IN"
40022,Shelby,"Louisville/Jefferson County, KY-IN"
40046,Shelby,"Louisville/Jefferson County, KY-IN"
40057,Shelby,"Louisville/Jefferson County, KY-IN"
40342,Shelby,"Louisville/Jefferson County, KY-IN"
40003,Shelby,"Louisville/Jefferson County, KY-IN"
40023,Shelby,"Louisville/Jefferson County, KY-IN"
40071,Shelby,"Louisville/Jefferson County, KY-IN"
40019,Shelby,"Louisville/Jefferson County, KY-IN"
40068,Shelby,"Louisville/Jefferson County, KY-IN"
40601,Shelby,"Louisville/Jefferson County, KY-IN"
40245,Shelby,"Louisville/Jefferson County, KY-IN"
40076,Shelby,"Louisville/Jefferson County, KY-IN"
40067,Shelby,"Louisville/Jefferson County, KY-IN"
30721,Murray,"Dalton, GA"
30711,Murray,"Dalton, GA"
30735,Murray,"Dalton, GA"
30724,Murray,"Dalton, GA"
30708,Murray,"Dalton, GA"
30751,Murray,"Dalton, GA"
30705,Murray,"Dalton, GA"
42134,Simpson,"Franklin, KY"
42104,Simpson,"Franklin, KY"
42202,Simpson,"Franklin, KY"
42170,Simpson,"Franklin, KY"
42206,Simpson,"Franklin, KY"
65611,Taney,"Branson, MO"
65627,Taney,"Branson, MO"
65680,Taney,"Branson, MO"
65616,Taney,"Branson, MO"
65739,Taney,"Branson, MO"
65761,Taney,"Branson, MO"
65653,Taney,"Branson, MO"
65733,Taney,"Branson, MO"
65744,Taney,"Branson, MO"
65614,Taney,"Branson, MO"
65672,Taney,"Branson, MO"
65771,Taney,"Branson, MO"
65679,Taney,"Branson, MO"
65737,Taney,"Branson, MO"
65608,Taney,"Branson, MO"
72644,Taney,"Branson, MO"
65731,Taney,"Branson, MO"
65759,Taney,"Branson, MO"
65726,Taney,"Branson, MO"
65740,Taney,"Branson, MO"
65630,Taney,"Branson, MO"
75148,Henderson,"Athens, TX"
75763,Henderson,"Athens, TX"
75853,Henderson,"Athens, TX"
75782,Henderson,"Athens, TX"
75124,Henderson,"Athens, TX"
75163,Henderson,"Athens, TX"
75803,Henderson,"Athens, TX"
75751,Henderson,"Athens, TX"
75778,Henderson,"Athens, TX"
75758,Henderson,"Athens, TX"
75156,Henderson,"Athens, TX"
75752,Henderson,"Athens, TX"
75147,Henderson,"Athens, TX"
75770,Henderson,"Athens, TX"
75143,Henderson,"Athens, TX"
75756,Henderson,"Athens, TX"
31820,Muscogee,"Columbus, GA-AL"
31903,Muscogee,"Columbus, GA-AL"
31901,Muscogee,"Columbus, GA-AL"
31906,Muscogee,"Columbus, GA-AL"
31801,Muscogee,"Columbus, GA-AL"
31904,Muscogee,"Columbus, GA-AL"
31909,Muscogee,"Columbus, GA-AL"
31907,Muscogee,"Columbus, GA-AL"
31829,Muscogee,"Columbus, GA-AL"
31808,Muscogee,"Columbus, GA-AL"
31905,Muscogee,"Columbus, GA-AL"
40046,Spencer,"Louisville/Jefferson County, KY-IN"
40023,Spencer,"Louisville/Jefferson County, KY-IN"
40047,Spencer,"Louisville/Jefferson County, KY-IN"
40013,Spencer,"Louisville/Jefferson County, KY-IN"
40076,Spencer,"Louisville/Jefferson County, KY-IN"
40065,Spencer,"Louisville/Jefferson County, KY-IN"
40071,Spencer,"Louisville/Jefferson County, KY-IN"
40008,Spencer,"Louisville/Jefferson County, KY-IN"
78589,Hidalgo,"McAllen-Edinburg-Mission, TX"
78549,Hidalgo,"McAllen-Edinburg-Mission, TX"
78538,Hidalgo,"McAllen-Edinburg-Mission, TX"
78557,Hidalgo,"McAllen-Edinburg-Mission, TX"
78573,Hidalgo,"McAllen-Edinburg-Mission, TX"
78560,Hidalgo,"McAllen-Edinburg-Mission, TX"
78540,Hidalgo,"McAllen-Edinburg-Mission, TX"
78596,Hidalgo,"McAllen-Edinburg-Mission, TX"
78570,Hidalgo,"McAllen-Edinburg-Mission, TX"
78539,Hidalgo,"McAllen-Edinburg-Mission, TX"
78504,Hidalgo,"McAllen-Edinburg-Mission, TX"
78565,Hidalgo,"McAllen-Edinburg-Mission, TX"
78572,Hidalgo,"McAllen-Edinburg-Mission, TX"
78577,Hidalgo,"McAllen-Edinburg-Mission, TX"
78541,Hidalgo,"McAllen-Edinburg-Mission, TX"
78595,Hidalgo,"McAllen-Edinburg-Mission, TX"
78543,Hidalgo,"McAllen-Edinburg-Mission, TX"
78503,Hidalgo,"McAllen-Edinburg-Mission, TX"
78569,Hidalgo,"McAllen-Edinburg-Mission, TX"
78542,Hidalgo,"McAllen-Edinburg-Mission, TX"
78574,Hidalgo,"McAllen-Edinburg-Mission, TX"
78516,Hidalgo,"McAllen-Edinburg-Mission, TX"
78562,Hidalgo,"McAllen-Edinburg-Mission, TX"
78563,Hidalgo,"McAllen-Edinburg-Mission, TX"
78558,Hidalgo,"McAllen-Edinburg-Mission, TX"
78501,Hidalgo,"McAllen-Edinburg-Mission, TX"
78537,Hidalgo,"McAllen-Edinburg-Mission, TX"
78576,Hidalgo,"McAllen-Edinburg-Mission, TX"
78579,Hidalgo,"McAllen-Edinburg-Mission, TX"
78599,Hidalgo,"McAllen-Edinburg-Mission, TX"
30056,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30052,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30013,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30016,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30070,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30054,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30055,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30025,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30233,Newton,"Atlanta-Sandy Springs-Roswell, GA"
31064,Newton,"Atlanta-Sandy Springs-Roswell, GA"
30014,Newton,"Atlanta-Sandy Springs-Roswell, GA"
42716,Taylor,"Campbellsville, KY"
42758,Taylor,"Campbellsville, KY"
42718,Taylor,"Campbellsville, KY"
42733,Taylor,"Campbellsville, KY"
42728,Taylor,"Campbellsville, KY"
40009,Taylor,"Campbellsville, KY"
30606,Oconee,"Athens-Clarke County, GA"
30619,Oconee,"Athens-Clarke County, GA"
30677,Oconee,"Athens-Clarke County, GA"
30666,Oconee,"Athens-Clarke County, GA"
30605,Oconee,"Athens-Clarke County, GA"
30622,Oconee,"Athens-Clarke County, GA"
30680,Oconee,"Athens-Clarke County, GA"
30621,Oconee,"Athens-Clarke County, GA"
63380,Warren,"St. Louis, MO-IL"
63383,Warren,"St. Louis, MO-IL"
63348,Warren,"St. Louis, MO-IL"
65041,Warren,"St. Louis, MO-IL"
63357,Warren,"St. Louis, MO-IL"
63363,Warren,"St. Louis, MO-IL"
63381,Warren,"St. Louis, MO-IL"
63390,Warren,"St. Louis, MO-IL"
63351,Warren,"St. Louis, MO-IL"
63349,Warren,"St. Louis, MO-IL"
79363,Hockley,"Lubbock, TX"
79367,Hockley,"Lubbock, TX"
79353,Hockley,"Lubbock, TX"
79372,Hockley,"Lubbock, TX"
79339,Hockley,"Lubbock, TX"
79313,Hockley,"Lubbock, TX"
79358,Hockley,"Lubbock, TX"
79380,Hockley,"Lubbock, TX"
79382,Hockley,"Lubbock, TX"
79407,Hockley,"Lubbock, TX"
79336,Hockley,"Lubbock, TX"
30629,Oglethorpe,"Athens-Clarke County, GA"
30648,Oglethorpe,"Athens-Clarke County, GA"
30667,Oglethorpe,"Athens-Clarke County, GA"
30683,Oglethorpe,"Athens-Clarke County, GA"
30669,Oglethorpe,"Athens-Clarke County, GA"
30628,Oglethorpe,"Athens-Clarke County, GA"
30627,Oglethorpe,"Athens-Clarke County, GA"
30660,Oglethorpe,"Athens-Clarke County, GA"
30619,Oglethorpe,"Athens-Clarke County, GA"
30630,Oglethorpe,"Athens-Clarke County, GA"
42211,Trigg,"Clarksville, TN-KY"
42445,Trigg,"Clarksville, TN-KY"
42236,Trigg,"Clarksville, TN-KY"
42215,Trigg,"Clarksville, TN-KY"
42232,Trigg,"Clarksville, TN-KY"
76087,Hood,"Granbury, TX"
76433,Hood,"Granbury, TX"
76048,Hood,"Granbury, TX"
76033,Hood,"Granbury, TX"
76462,Hood,"Granbury, TX"
76049,Hood,"Granbury, TX"
76476,Hood,"Granbury, TX"
76035,Hood,"Granbury, TX"
76044,Hood,"Granbury, TX"
30134,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30179,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30180,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30132,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30141,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30153,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30127,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30101,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30178,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30157,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
30120,Paulding,"Atlanta-Sandy Springs-Roswell, GA"
75431,Hopkins,"Sulphur Springs, TX"
75420,Hopkins,"Sulphur Springs, TX"
75453,Hopkins,"Sulphur Springs, TX"
75497,Hopkins,"Sulphur Springs, TX"
75433,Hopkins,"Sulphur Springs, TX"
75478,Hopkins,"Sulphur Springs, TX"
75437,Hopkins,"Sulphur Springs, TX"
75494,Hopkins,"Sulphur Springs, TX"
75471,Hopkins,"Sulphur Springs, TX"
75482,Hopkins,"Sulphur Springs, TX"
75481,Hopkins,"Sulphur Springs, TX"
75440,Hopkins,"Sulphur Springs, TX"
75472,Hopkins,"Sulphur Springs, TX"
31008,Peach,"Warner Robins, GA"
31069,Peach,"Warner Robins, GA"
31030,Peach,"Warner Robins, GA"
65644,Webster,"Springfield, MO"
65746,Webster,"Springfield, MO"
65648,Webster,"Springfield, MO"
65757,Webster,"Springfield, MO"
65713,Webster,"Springfield, MO"
65652,Webster,"Springfield, MO"
65706,Webster,"Springfield, MO"
65742,Webster,"Springfield, MO"
65632,Webster,"Springfield, MO"
30148,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
30143,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
30175,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
30734,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
30107,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
30183,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
30139,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
30534,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
30177,Pickens,"Atlanta-Sandy Springs-Roswell, GA"
42206,Warren,"Bowling Green, KY"
42122,Warren,"Bowling Green, KY"
42171,Warren,"Bowling Green, KY"
42170,Warren,"Bowling Green, KY"
42159,Warren,"Bowling Green, KY"
42101,Warren,"Bowling Green, KY"
42104,Warren,"Bowling Green, KY"
42274,Warren,"Bowling Green, KY"
42103,Warren,"Bowling Green, KY"
79721,Howard,"Big Spring, TX"
79713,Howard,"Big Spring, TX"
79748,Howard,"Big Spring, TX"
79720,Howard,"Big Spring, TX"
79733,Howard,"Big Spring, TX"
79511,Howard,"Big Spring, TX"
31557,Pierce,"Waycross, GA"
31556,Pierce,"Waycross, GA"
31551,Pierce,"Waycross, GA"
31510,Pierce,"Waycross, GA"
31516,Pierce,"Waycross, GA"
31518,Pierce,"Waycross, GA"
31503,Pierce,"Waycross, GA"
79837,Hudspeth,"El Paso, TX"
79839,Hudspeth,"El Paso, TX"
79938,Hudspeth,"El Paso, TX"
79847,Hudspeth,"El Paso, TX"
79855,Hudspeth,"El Paso, TX"
79851,Hudspeth,"El Paso, TX"
30285,Pike,"Atlanta-Sandy Springs-Roswell, GA"
30257,Pike,"Atlanta-Sandy Springs-Roswell, GA"
30224,Pike,"Atlanta-Sandy Springs-Roswell, GA"
30256,Pike,"Atlanta-Sandy Springs-Roswell, GA"
30258,Pike,"Atlanta-Sandy Springs-Roswell, GA"
30292,Pike,"Atlanta-Sandy Springs-Roswell, GA"
30295,Pike,"Atlanta-Sandy Springs-Roswell, GA"
30206,Pike,"Atlanta-Sandy Springs-Roswell, GA"
75452,Hunt,"Dallas-Fort Worth-Arlington, TX"
75402,Hunt,"Dallas-Fort Worth-Arlington, TX"
75189,Hunt,"Dallas-Fort Worth-Arlington, TX"
75474,Hunt,"Dallas-Fort Worth-Arlington, TX"
75429,Hunt,"Dallas-Fort Worth-Arlington, TX"
75422,Hunt,"Dallas-Fort Worth-Arlington, TX"
75442,Hunt,"Dallas-Fort Worth-Arlington, TX"
75469,Hunt,"Dallas-Fort Worth-Arlington, TX"
75401,Hunt,"Dallas-Fort Worth-Arlington, TX"
75423,Hunt,"Dallas-Fort Worth-Arlington, TX"
75428,Hunt,"Dallas-Fort Worth-Arlington, TX"
75433,Hunt,"Dallas-Fort Worth-Arlington, TX"
75169,Hunt,"Dallas-Fort Worth-Arlington, TX"
75160,Hunt,"Dallas-Fort Worth-Arlington, TX"
75453,Hunt,"Dallas-Fort Worth-Arlington, TX"
75449,Hunt,"Dallas-Fort Worth-Arlington, TX"
75135,Hunt,"Dallas-Fort Worth-Arlington, TX"
75496,Hunt,"Dallas-Fort Worth-Arlington, TX"
30125,Polk,"Cedartown, GA"
30153,Polk,"Cedartown, GA"
30178,Polk,"Cedartown, GA"
30104,Polk,"Cedartown, GA"
30113,Polk,"Cedartown, GA"
30173,Polk,"Cedartown, GA"
30124,Polk,"Cedartown, GA"
30147,Polk,"Cedartown, GA"
42450,Webster,"Henderson, KY"
42456,Webster,"Henderson, KY"
42406,Webster,"Henderson, KY"
42441,Webster,"Henderson, KY"
42452,Webster,"Henderson, KY"
42404,Webster,"Henderson, KY"
42409,Webster,"Henderson, KY"
42444,Webster,"Henderson, KY"
42463,Webster,"Henderson, KY"
42437,Webster,"Henderson, KY"
42455,Webster,"Henderson, KY"
79062,Hutchinson,"Borger, TX"
79036,Hutchinson,"Borger, TX"
79008,Hutchinson,"Borger, TX"
79080,Hutchinson,"Borger, TX"
79081,Hutchinson,"Borger, TX"
79007,Hutchinson,"Borger, TX"
79083,Hutchinson,"Borger, TX"
79078,Hutchinson,"Borger, TX"
40940,Whitley,"Corbin, KY"
40701,Whitley,"Corbin, KY"
40769,Whitley,"Corbin, KY"
40759,Whitley,"Corbin, KY"
40906,Whitley,"Corbin, KY"
40771,Whitley,"Corbin, KY"
40763,Whitley,"Corbin, KY"
76930,Irion,"San Angelo, TX"
76941,Irion,"San Angelo, TX"
76904,Irion,"San Angelo, TX"
76901,Irion,"San Angelo, TX"
39854,Quitman,"Eufaula, AL-GA"
39867,Quitman,"Eufaula, AL-GA"
40511,Woodford,"Lexington-Fayette, KY"
40347,Woodford,"Lexington-Fayette, KY"
40601,Woodford,"Lexington-Fayette, KY"
40383,Woodford,"Lexington-Fayette, KY"
30905,Richmond,"Augusta-Richmond County, GA-SC"
30812,Richmond,"Augusta-Richmond County, GA-SC"
30904,Richmond,"Augusta-Richmond County, GA-SC"
30909,Richmond,"Augusta-Richmond County, GA-SC"
30805,Richmond,"Augusta-Richmond County, GA-SC"
30815,Richmond,"Augusta-Richmond County, GA-SC"
30906,Richmond,"Augusta-Richmond County, GA-SC"
30813,Richmond,"Augusta-Richmond County, GA-SC"
30912,Richmond,"Augusta-Richmond County, GA-SC"
30901,Richmond,"Augusta-Richmond County, GA-SC"
30907,Richmond,"Augusta-Richmond County, GA-SC"
77622,Jefferson,"Beaumont-Port Arthur, TX"
77705,Jefferson,"Beaumont-Port Arthur, TX"
77642,Jefferson,"Beaumont-Port Arthur, TX"
77701,Jefferson,"Beaumont-Port Arthur, TX"
77613,Jefferson,"Beaumont-Port Arthur, TX"
77702,Jefferson,"Beaumont-Port Arthur, TX"
77619,Jefferson,"Beaumont-Port Arthur, TX"
77627,Jefferson,"Beaumont-Port Arthur, TX"
77707,Jefferson,"Beaumont-Port Arthur, TX"
77665,Jefferson,"Beaumont-Port Arthur, TX"
77640,Jefferson,"Beaumont-Port Arthur, TX"
77703,Jefferson,"Beaumont-Port Arthur, TX"
77713,Jefferson,"Beaumont-Port Arthur, TX"
77629,Jefferson,"Beaumont-Port Arthur, TX"
77706,Jefferson,"Beaumont-Port Arthur, TX"
77708,Jefferson,"Beaumont-Port Arthur, TX"
77651,Jefferson,"Beaumont-Port Arthur, TX"
77655,Jefferson,"Beaumont-Port Arthur, TX"
30058,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
30094,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
30281,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
30012,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
30013,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
30294,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
30016,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
30052,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
30252,Rockdale,"Atlanta-Sandy Springs-Roswell, GA"
31711,Schley,"Americus, GA"
31719,Schley,"Americus, GA"
31806,Schley,"Americus, GA"
31068,Schley,"Americus, GA"
31081,Schley,"Americus, GA"
31803,Schley,"Americus, GA"
31058,Schley,"Americus, GA"
78384,Jim Wells,"Alice, TX"
78375,Jim Wells,"Alice, TX"
78380,Jim Wells,"Alice, TX"
78383,Jim Wells,"Alice, TX"
78372,Jim Wells,"Alice, TX"
78355,Jim Wells,"Alice, TX"
78342,Jim Wells,"Alice, TX"
78332,Jim Wells,"Alice, TX"
76093,Johnson,"Dallas-Fort Worth-Arlington, TX"
76063,Johnson,"Dallas-Fort Worth-Arlington, TX"
76028,Johnson,"Dallas-Fort Worth-Arlington, TX"
76009,Johnson,"Dallas-Fort Worth-Arlington, TX"
76033,Johnson,"Dallas-Fort Worth-Arlington, TX"
76652,Johnson,"Dallas-Fort Worth-Arlington, TX"
76050,Johnson,"Dallas-Fort Worth-Arlington, TX"
76036,Johnson,"Dallas-Fort Worth-Arlington, TX"
76070,Johnson,"Dallas-Fort Worth-Arlington, TX"
76084,Johnson,"Dallas-Fort Worth-Arlington, TX"
76058,Johnson,"Dallas-Fort Worth-Arlington, TX"
76059,Johnson,"Dallas-Fort Worth-Arlington, TX"
76031,Johnson,"Dallas-Fort Worth-Arlington, TX"
76044,Johnson,"Dallas-Fort Worth-Arlington, TX"
76035,Johnson,"Dallas-Fort Worth-Arlington, TX"
76061,Johnson,"Dallas-Fort Worth-Arlington, TX"
76049,Johnson,"Dallas-Fort Worth-Arlington, TX"
79520,Jones,"Abilene, TX"
79525,Jones,"Abilene, TX"
79503,Jones,"Abilene, TX"
79536,Jones,"Abilene, TX"
79601,Jones,"Abilene, TX"
79501,Jones,"Abilene, TX"
79561,Jones,"Abilene, TX"
79553,Jones,"Abilene, TX"
79533,Jones,"Abilene, TX"
79560,Jones,"Abilene, TX"
30248,Spalding,"Atlanta-Sandy Springs-Roswell, GA"
30284,Spalding,"Atlanta-Sandy Springs-Roswell, GA"
30228,Spalding,"Atlanta-Sandy Springs-Roswell, GA"
30223,Spalding,"Atlanta-Sandy Springs-Roswell, GA"
30292,Spalding,"Atlanta-Sandy Springs-Roswell, GA"
30205,Spalding,"Atlanta-Sandy Springs-Roswell, GA"
30224,Spalding,"Atlanta-Sandy Springs-Roswell, GA"
30511,Stephens,"Toccoa, GA"
30557,Stephens,"Toccoa, GA"
30577,Stephens,"Toccoa, GA"
30598,Stephens,"Toccoa, GA"
30538,Stephens,"Toccoa, GA"
30563,Stephens,"Toccoa, GA"
75126,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75142,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75160,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75159,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75157,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75474,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75147,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75143,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75156,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75161,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75158,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75169,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75125,Kaufman,"Dallas-Fort Worth-Arlington, TX"
75114,Kaufman,"Dallas-Fort Worth-Arlington, TX"
31814,Stewart,"Columbus, GA-AL"
31805,Stewart,"Columbus, GA-AL"
31815,Stewart,"Columbus, GA-AL"
31825,Stewart,"Columbus, GA-AL"
39867,Stewart,"Columbus, GA-AL"
31821,Stewart,"Columbus, GA-AL"
78070,Kendall,"San Antonio-New Braunfels, TX"
78074,Kendall,"San Antonio-New Braunfels, TX"
78004,Kendall,"San Antonio-New Braunfels, TX"
78015,Kendall,"San Antonio-New Braunfels, TX"
78606,Kendall,"San Antonio-New Braunfels, TX"
78027,Kendall,"San Antonio-New Braunfels, TX"
78013,Kendall,"San Antonio-New Braunfels, TX"
78624,Kendall,"San Antonio-New Braunfels, TX"
78006,Kendall,"San Antonio-New Braunfels, TX"
31719,Sumter,"Americus, GA"
31787,Sumter,"Americus, GA"
31735,Sumter,"Americus, GA"
31743,Sumter,"Americus, GA"
31711,Sumter,"Americus, GA"
31709,Sumter,"Americus, GA"
31780,Sumter,"Americus, GA"
31764,Sumter,"Americus, GA"
31826,Talbot,"Columbus, GA-AL"
31801,Talbot,"Columbus, GA-AL"
31812,Talbot,"Columbus, GA-AL"
31827,Talbot,"Columbus, GA-AL"
31836,Talbot,"Columbus, GA-AL"
31816,Talbot,"Columbus, GA-AL"
31810,Talbot,"Columbus, GA-AL"
31831,Talbot,"Columbus, GA-AL"
78029,Kerr,"Kerrville, TX"
78024,Kerr,"Kerrville, TX"
78631,Kerr,"Kerrville, TX"
78058,Kerr,"Kerrville, TX"
78025,Kerr,"Kerrville, TX"
78063,Kerr,"Kerrville, TX"
78010,Kerr,"Kerrville, TX"
78055,Kerr,"Kerrville, TX"
76849,Kerr,"Kerrville, TX"
78013,Kerr,"Kerrville, TX"
78028,Kerr,"Kerrville, TX"
39842,Terrell,"Albany, GA"
39885,Terrell,"Albany, GA"
31763,Terrell,"Albany, GA"
39826,Terrell,"Albany, GA"
39877,Terrell,"Albany, GA"
39886,Terrell,"Albany, GA"
31721,Terrell,"Albany, GA"
78379,Kleberg,"Kingsville, TX"
78418,Kleberg,"Kingsville, TX"
78355,Kleberg,"Kingsville, TX"
78363,Kleberg,"Kingsville, TX"
31779,Thomas,"Thomasville, GA"
31757,Thomas,"Thomasville, GA"
31792,Thomas,"Thomasville, GA"
31626,Thomas,"Thomasville, GA"
31773,Thomas,"Thomasville, GA"
31765,Thomas,"Thomasville, GA"
31738,Thomas,"Thomasville, GA"
31778,Thomas,"Thomasville, GA"
31720,Thomas,"Thomasville, GA"
31793,Tift,"Tifton, GA"
31637,Tift,"Tifton, GA"
31749,Tift,"Tifton, GA"
31727,Tift,"Tifton, GA"
31795,Tift,"Tifton, GA"
31733,Tift,"Tifton, GA"
31794,Tift,"Tifton, GA"
31714,Tift,"Tifton, GA"
31790,Tift,"Tifton, GA"
31775,Tift,"Tifton, GA"
75460,Lamar,"Paris, TX"
75416,Lamar,"Paris, TX"
75473,Lamar,"Paris, TX"
75436,Lamar,"Paris, TX"
75434,Lamar,"Paris, TX"
75462,Lamar,"Paris, TX"
75446,Lamar,"Paris, TX"
75470,Lamar,"Paris, TX"
75421,Lamar,"Paris, TX"
75486,Lamar,"Paris, TX"
75477,Lamar,"Paris, TX"
75468,Lamar,"Paris, TX"
75435,Lamar,"Paris, TX"
75411,Lamar,"Paris, TX"
30474,Toombs,"Vidalia, GA"
30436,Toombs,"Vidalia, GA"
30473,Toombs,"Vidalia, GA"
76539,Lampasas,"Killeen-Temple, TX"
76550,Lampasas,"Killeen-Temple, TX"
76853,Lampasas,"Killeen-Temple, TX"
76844,Lampasas,"Killeen-Temple, TX"
76522,Lampasas,"Killeen-Temple, TX"
76525,Lampasas,"Killeen-Temple, TX"
36855,Troup,"LaGrange, GA-AL"
31822,Troup,"LaGrange, GA-AL"
30230,Troup,"LaGrange, GA-AL"
30217,Troup,"LaGrange, GA-AL"
30240,Troup,"LaGrange, GA-AL"
31833,Troup,"LaGrange, GA-AL"
30241,Troup,"LaGrange, GA-AL"
31712,Turner,"Tifton, GA"
31714,Turner,"Tifton, GA"
31790,Turner,"Tifton, GA"
31783,Turner,"Tifton, GA"
31014,Twiggs,"Macon-Bibb County, GA"
31031,Twiggs,"Macon-Bibb County, GA"
31020,Twiggs,"Macon-Bibb County, GA"
31044,Twiggs,"Macon-Bibb County, GA"
31017,Twiggs,"Macon-Bibb County, GA"
31217,Twiggs,"Macon-Bibb County, GA"
77629,Liberty,"Houston-Pasadena-The Woodlands, TX"
77328,Liberty,"Houston-Pasadena-The Woodlands, TX"
77538,Liberty,"Houston-Pasadena-The Woodlands, TX"
77327,Liberty,"Houston-Pasadena-The Woodlands, TX"
77533,Liberty,"Houston-Pasadena-The Woodlands, TX"
77582,Liberty,"Houston-Pasadena-The Woodlands, TX"
77369,Liberty,"Houston-Pasadena-The Woodlands, TX"
77564,Liberty,"Houston-Pasadena-The Woodlands, TX"
77368,Liberty,"Houston-Pasadena-The Woodlands, TX"
77561,Liberty,"Houston-Pasadena-The Woodlands, TX"
